Unnamed: 0,kappa(% change),beta(% change),alpha(% change),peak land(billion hectares),f,scenario,peak year
0,70,0,-50,5.489455032020566,0.8,SSP2,2054.0
0,10,-70,0,5.768750010326773,0.8,SSP2,2085.0
0,-100,70,0,4.131317331288343,0.8,SSP2,2081.0
0,-100,0,-10,4.131317331288343,0.8,SSP2,2081.0
0,40,60,0,3.436601814433439,0.2,SSP2,2019.0
0,0,-10,50,3.4630853180423085,0.2,SSP2,2042.0
0,50,70,0,3.430896369008269,0.8,SSP2,2018.0
0,0,70,0,3.4379432988959366,0.8,SSP2,2022.0
0,0,-10,40,3.5453025088981223,0.2,SSP2,2041.0
0,100,-30,0,4.289822585522638,0.2,SSP2,2022.0
0,-100,0,60,3.3295870128626355,0.2,SSP2,2012.0
0,-50,-90,0,4.50624412874451,0.2,SSP2,2033.0
0,0,-80,70,3.889917194832912,0.2,SSP2,2026.0
0,0,40,-60,5.141837202211481,0.8,SSP2,2063.0
0,0,-80,60,3.9639923438309568,0.2,SSP2,2026.0
0,0,80,20,3.3295870128626355,0.2,SSP2,2012.0
0,-30,-70,0,4.4704079303613895,0.2,SSP2,2030.0
0,60,-70,0,4.550696991785801,0.2,SSP2,2020.0
0,0,90,80,3.3295870128626355,0.8,SSP2,2012.0
0,-30,0,10,4.414858185259222,0.8,SSP2,2073.0
0,70,0,-90,6.1604053421480165,0.8,SSP2,2060.0
0,0,20,-50,5.22311766583128,0.8,SSP2,2049.0
0,-50,0,-50,4.471475496553841,0.2,SSP2,2033.0
0,-80,-50,0,3.8407395231624153,0.2,SSP2,2048.0
0,70,-90,0,5.928609884525838,0.8,SSP2,2091.0
0,0,70,50,3.3295870128626355,0.8,SSP2,2012.0
0,-50,-20,0,4.878799157553671,0.8,SSP2,2072.0
0,100,-80,0,5.8876286021983875,0.8,SSP2,2087.0
0,10,90,0,3.3295870128626355,0.2,SSP2,2012.0
0,70,0,30,4.242379499792352,0.8,SSP2,2066.0
0,0,-50,-30,5.0769506390132415,0.2,SSP2,2025.0
0,0,-30,60,4.732737247993618,0.8,SSP2,2073.0
0,-10,0,80,3.3295870128626355,0.2,SSP2,2012.0
0,-20,-90,0,5.897722136387412,0.8,SSP2,2083.0
0,0,30,20,3.628889656301265,0.8,SSP2,2069.0
0,0,-30,70,4.679639318843746,0.8,SSP2,2075.0
0,0,-50,-20,4.741860189261045,0.2,SSP2,2026.0
0,80,0,20,4.341924117782109,0.8,SSP2,2060.0
0,100,0,80,3.3295870128626355,0.2,SSP2,2012.0
0,0,10,-100,5.1068259672296055,0.2,SSP2,2026.0
0,90,10,0,4.302433931681766,0.8,SSP2,2061.0
0,0,100,-60,3.858073372060214,0.2,SSP2,2016.0
0,0,-20,-90,6.498062729124531,0.8,SSP2,2061.0
0,0,100,-70,3.9186303649072505,0.2,SSP2,2015.0
0,0,-20,-80,6.3294177424756315,0.8,SSP2,2057.0
0,-80,0,-10,4.551075753136948,0.8,SSP2,2074.0
0,80,0,-30,4.96243941279317,0.8,SSP2,2032.0
0,-40,0,50,3.955402852208307,0.8,SSP2,2081.0
0,0,60,-20,4.0200909511586636,0.8,SSP2,2059.0
0,-20,0,-90,6.1069706905915275,0.8,SSP2,2064.0
0,50,0,-70,5.1267299961237285,0.2,SSP2,2025.0
0,90,0,-20,4.741771104652621,0.8,SSP2,2054.0
0,-50,0,50,3.3295870128626355,0.2,SSP2,2012.0
0,0,-100,-40,5.512739424478087,0.2,SSP2,2022.0
0,-30,0,-80,5.933176368285742,0.8,SSP2,2065.0
0,0,70,-20,3.851881430041815,0.8,SSP2,2051.0
0,-10,0,-60,4.819039238130108,0.2,SSP2,2033.0
0,40,0,-60,5.001622395197152,0.2,SSP2,2026.0
0,70,-100,0,5.996149159871067,0.8,SSP2,2082.0
0,40,0,-100,6.271955996342645,0.8,SSP2,2066.0
0,0,-40,-30,5.005028913024661,0.2,SSP2,2028.0
0,90,0,20,3.695683259383532,0.2,SSP2,2030.0
0,80,10,0,3.8582375062802656,0.2,SSP2,2021.0
0,0,-20,60,4.426315024369897,0.8,SSP2,2075.0
0,-20,-80,0,5.854417966919299,0.8,SSP2,2083.0
0,0,20,20,3.8407153931400764,0.8,SSP2,2061.0
0,0,-20,70,4.3688958633420265,0.8,SSP2,2072.0
0,0,-40,-20,4.666509698756643,0.2,SSP2,2027.0
0,0,-30,-90,6.672792071259519,0.8,SSP2,2059.0
0,10,0,70,3.3295870128626355,0.2,SSP2,2012.0
0,0,-30,-80,6.525124400610016,0.8,SSP2,2060.0
0,0,100,90,3.3295870128626355,0.2,SSP2,2012.0
0,70,-80,0,5.847512891203655,0.8,SSP2,2090.0
0,0,60,50,3.3295870128626355,0.8,SSP2,2012.0
0,60,0,100,3.3295870128626355,0.2,SSP2,2012.0
0,-30,0,100,3.3295870128626355,0.2,SSP2,2012.0
0,-50,-30,0,5.0681629815742415,0.8,SSP2,2076.0
0,-100,0,0,4.131317331288343,0.8,SSP2,2081.0
0,0,100,80,3.3295870128626355,0.2,SSP2,2012.0
0,100,-90,0,5.929045415571653,0.8,SSP2,2081.0
0,10,80,0,3.3309634174121285,0.2,SSP2,2019.0
0,60,0,30,3.5535118044968104,0.2,SSP2,2030.0
0,-30,-60,0,4.401875329397421,0.2,SSP2,2031.0
0,60,-60,0,4.497050117792612,0.2,SSP2,2021.0
0,-20,0,10,3.6686441719663145,0.2,SSP2,2044.0
0,0,80,80,3.3295870128626355,0.8,SSP2,2012.0
0,60,0,-80,6.047186177828787,0.8,SSP2,2058.0
0,0,30,-50,5.073776829942706,0.8,SSP2,2055.0
0,100,0,-90,6.185582674555725,0.8,SSP2,2059.0
0,-80,-40,0,3.774695371656258,0.2,SSP2,2051.0
0,-40,0,-40,4.469912190866109,0.2,SSP2,2031.0
0,10,0,-40,4.686443728221536,0.2,SSP2,2032.0
0,40,70,0,3.389397102839788,0.2,SSP2,2018.0
0,50,60,0,3.54667830304056,0.8,SSP2,2064.0
0,0,60,0,3.5284347904190057,0.8,SSP2,2051.0
0,100,-20,0,4.185859779728868,0.2,SSP2,2024.0
0,-50,-80,0,4.450162726319528,0.2,SSP2,2035.0
0,0,-90,70,3.9369319820922297,0.2,SSP2,2025.0
0,10,0,100,3.556959642652,0.8,SSP2,2072.0
0,0,50,-60,4.992999438326222,0.8,SSP2,2059.0
0,0,90,20,3.3295870128626355,0.2,SSP2,2012.0
0,0,-90,60,4.006216956603853,0.2,SSP2,2024.0
0,100,0,-50,5.459122908209159,0.8,SSP2,2054.0
0,90,100,0,3.3295870128626355,0.8,SSP2,2012.0
0,10,0,-80,5.1182013523503045,0.2,SSP2,2028.0
0,-40,0,-80,4.804114492853683,0.2,SSP2,2038.0
0,20,10,0,4.298536740152462,0.8,SSP2,2068.0
0,30,0,20,4.348899401891524,0.8,SSP2,2073.0
0,0,10,0,3.813990660789463,0.2,SSP2,2028.0
0,60,0,-40,5.2908326106476435,0.8,SSP2,2052.0
0,-60,0,-60,5.569611750601154,0.8,SSP2,2069.0
0,0,0,-70,5.812194424311343,0.8,SSP2,2059.0
0,10,-60,0,5.724781514445553,0.8,SSP2,2085.0
0,70,0,-100,5.4452895080448185,0.2,SSP2,2021.0
0,-60,-100,0,4.502492886801712,0.2,SSP2,2036.0
0,-100,60,0,4.131317331288343,0.8,SSP2,2081.0
0,40,-100,0,4.652182322766882,0.2,SSP2,2018.0
0,-50,0,-100,4.854401962134472,0.2,SSP2,2036.0
0,100,0,-100,6.269838724881789,0.8,SSP2,2064.0
0,40,0,60,3.9826835218535535,0.8,SSP2,2071.0
0,60,40,0,3.7333559990563896,0.8,SSP2,2033.0
0,30,0,-60,5.660598330045301,0.8,SSP2,2056.0
0,70,50,0,3.517767288549555,0.2,SSP2,2021.0
0,0,40,10,3.5338929706832376,0.8,SSP2,2044.0
0,-30,0,-40,5.339198708343963,0.8,SSP2,2053.0
0,0,80,-50,3.882723170647813,0.2,SSP2,2016.0
0,-40,-60,0,5.796007861592632,0.8,SSP2,2085.0
0,0,30,80,3.3295870128626355,0.2,SSP2,2012.0
0,-50,0,90,3.3295870128626355,0.2,SSP2,2012.0
0,-90,-10,0,3.3754027480091047,0.2,SSP2,2025.0
0,0,60,-80,4.3558360118279555,0.2,SSP2,2028.0
0,-80,0,10,4.272186764229589,0.8,SSP2,2079.0
0,0,-80,-80,5.697686513261822,0.2,SSP2,2027.0
0,0,-60,-10,5.7963320394467175,0.8,SSP2,2082.0
0,10,30,0,3.9149926680043183,0.8,SSP2,2058.0
0,0,-80,-90,5.768877621925002,0.2,SSP2,2027.0
0,-40,0,100,3.4621205746742736,0.8,SSP2,2082.0
0,0,10,-10,4.379137325894441,0.8,SSP2,2069.0
0,-20,-30,0,4.185534432292063,0.2,SSP2,2034.0
0,70,-30,0,4.287077422350998,0.2,SSP2,2024.0
0,0,-100,0,5.930045169718765,0.8,SSP2,2085.0
0,0,-40,100,3.414092132723584,0.2,SSP2,2040.0
0,0,10,70,3.579110049340167,0.8,SSP2,2076.0
0,20,-90,0,5.8737253481354585,0.8,SSP2,2086.0
0,0,80,30,3.3295870128626355,0.2,SSP2,2012.0
0,0,-70,30,4.187632273952323,0.2,SSP2,2025.0
0,50,0,80,3.3295870128626355,0.2,SSP2,2012.0
0,20,0,-90,6.149174623843106,0.8,SSP2,2061.0
0,0,40,-70,5.2763503317306375,0.8,SSP2,2057.0
0,80,-50,0,4.440095662684549,0.2,SSP2,2021.0
0,0,30,100,3.3295870128626355,0.2,SSP2,2012.0
0,0,-70,20,4.290620891726372,0.2,SSP2,2025.0
0,50,0,-50,4.922731559819379,0.2,SSP2,2026.0
0,-80,0,-30,5.0417084304279065,0.8,SSP2,2071.0
0,80,0,-10,4.665327189950613,0.8,SSP2,2056.0
0,30,-70,0,4.542042619092664,0.2,SSP2,2022.0
0,-60,-70,0,4.322409332928432,0.2,SSP2,2043.0
0,-40,0,70,3.75156096707164,0.8,SSP2,2075.0
0,0,-10,-60,5.848368359726282,0.8,SSP2,2058.0
0,-70,0,-90,5.8801448790640185,0.8,SSP2,2075.0
0,0,-100,-10,6.011240136961768,0.8,SSP2,2083.0
0,-80,50,0,3.3308448928392043,0.2,SSP2,2014.0
0,0,-10,-70,6.005186700171581,0.8,SSP2,2057.0
0,-50,0,-70,4.619214174941334,0.2,SSP2,2031.0
0,0,-100,100,5.450056622538203,0.8,SSP2,2093.0
0,-90,40,0,3.864650900648588,0.8,SSP2,2063.0
0,0,-80,-40,6.214115104475763,0.8,SSP2,2084.0
0,-80,-100,0,6.05912127276082,0.8,SSP2,2097.0
0,-50,90,0,3.3295870128626355,0.2,SSP2,2012.0
0,0,-80,-50,6.323114356263857,0.8,SSP2,2072.0
0,-40,80,0,3.417751503871664,0.8,SSP2,2027.0
0,0,70,-90,4.321117258777918,0.2,SSP2,2026.0
0,-30,0,30,4.198651831164209,0.8,SSP2,2070.0
0,0,-80,0,5.824340858769197,0.8,SSP2,2084.0
0,0,20,90,3.3295870128626355,0.2,SSP2,2012.0
0,70,0,10,4.455355351001953,0.8,SSP2,2060.0
0,-70,-90,0,6.018240807665067,0.8,SSP2,2085.0
0,0,90,-40,3.757174679290343,0.2,SSP2,2015.0
0,-100,0,80,3.3295870128626355,0.2,SSP2,2012.0
0,50,-20,0,4.961229976691625,0.8,SSP2,2069.0
0,-10,-70,0,5.7953246719381655,0.8,SSP2,2083.0
0,0,-30,-50,5.117707001866168,0.2,SSP2,2028.0
0,100,70,0,3.4243312042449237,0.8,SSP2,2016.0
0,0,-30,-40,5.012233053480098,0.2,SSP2,2028.0
0,-10,70,0,3.4464009714466037,0.8,SSP2,2023.0
0,0,-50,10,5.5875811947734855,0.8,SSP2,2075.0
0,0,100,50,3.3295870128626355,0.8,SSP2,2012.0
0,0,80,100,3.3295870128626355,0.8,SSP2,2012.0
0,-70,0,-50,5.382130886642447,0.8,SSP2,2064.0
0,0,100,40,3.3295870128626355,0.8,SSP2,2012.0
0,0,30,30,3.4760689177419466,0.8,SSP2,2072.0
0,70,0,-70,5.842284142600581,0.8,SSP2,2054.0
0,-100,0,40,3.3295870128626355,0.2,SSP2,2012.0
0,0,60,-30,4.25242500370382,0.8,SSP2,2069.0
0,20,-20,0,4.135716959434129,0.2,SSP2,2029.0
0,-70,-20,0,3.78369498461996,0.2,SSP2,2045.0
0,-60,0,20,3.3594225806849405,0.2,SSP2,2046.0
0,-70,10,0,3.513603715230623,0.2,SSP2,2055.0
0,-100,0,-30,4.131317331288343,0.8,SSP2,2081.0
0,0,0,-100,5.2473159166599315,0.2,SSP2,2027.0
0,-20,50,0,3.649816490156587,0.8,SSP2,2058.0
0,100,0,60,3.3295870128626355,0.2,SSP2,2012.0
0,50,-90,0,4.624677264248902,0.2,SSP2,2019.0
0,0,-50,-100,6.946684864465129,0.8,SSP2,2061.0
0,-10,0,60,3.3295870128626355,0.2,SSP2,2012.0
0,0,20,-40,5.047631497028601,0.8,SSP2,2049.0
0,-30,40,0,3.4718000077878712,0.2,SSP2,2037.0
0,0,-30,0,4.226877866855393,0.2,SSP2,2031.0
0,0,90,90,3.3295870128626355,0.8,SSP2,2012.0
0,-90,0,30,3.3295870128626355,0.2,SSP2,2012.0
0,-40,30,0,3.5325483825090376,0.2,SSP2,2047.0
0,40,-70,0,5.7601038800188205,0.8,SSP2,2087.0
0,-50,20,0,4.072268109041248,0.8,SSP2,2055.0
0,50,0,-90,5.333853120582165,0.2,SSP2,2024.0
0,0,70,40,3.3295870128626355,0.8,SSP2,2012.0
0,-20,0,-70,5.790284050361117,0.8,SSP2,2061.0
0,50,0,40,3.444026872697916,0.2,SSP2,2034.0
0,20,0,-50,5.4876746475687765,0.8,SSP2,2060.0
0,0,-80,-20,4.91374471391359,0.2,SSP2,2023.0
0,-10,100,0,3.3295870128626355,0.8,SSP2,2012.0
0,0,20,-60,4.628183767352634,0.2,SSP2,2026.0
0,-100,-30,0,4.131317331288343,0.8,SSP2,2081.0
0,-20,-40,0,5.398070092672872,0.8,SSP2,2078.0
0,0,-80,-30,5.167468278914223,0.2,SSP2,2022.0
0,-60,0,-20,4.103853206792243,0.2,SSP2,2042.0
0,30,0,-20,4.499028811450946,0.2,SSP2,2023.0
0,0,-70,50,5.460933024293214,0.8,SSP2,2087.0
0,-90,-60,0,4.969848256007164,0.8,SSP2,2085.0
0,100,0,-10,4.20547796839608,0.2,SSP2,2019.0
0,0,-10,-10,4.2045989939152735,0.2,SSP2,2024.0
0,40,0,20,3.65204693355956,0.2,SSP2,2032.0
0,50,10,0,3.852816123934774,0.2,SSP2,2023.0
0,0,-70,40,5.5145247921146385,0.8,SSP2,2086.0
0,10,-10,0,4.006225423178777,0.2,SSP2,2032.0
0,-40,-10,0,3.88991589302308,0.2,SSP2,2032.0
0,0,-100,-90,5.811652293506444,0.2,SSP2,2025.0
0,-90,0,100,3.3718941637800235,0.8,SSP2,2076.0
0,20,60,0,3.4280338917806974,0.2,SSP2,2021.0
0,-80,0,50,3.3295870128626355,0.2,SSP2,2012.0
0,30,70,0,3.430907142317272,0.8,SSP2,2019.0
0,0,70,60,3.3295870128626355,0.2,SSP2,2012.0
0,0,40,80,3.3295870128626355,0.8,SSP2,2012.0
0,-100,10,0,3.3295870128626355,0.2,SSP2,2012.0
0,-70,0,40,3.3295870128626355,0.2,SSP2,2012.0
0,60,30,0,3.6842660655359487,0.2,SSP2,2027.0
0,-80,-80,0,4.05607773509684,0.2,SSP2,2070.0
0,0,30,10,3.3736209062967366,0.2,SSP2,2035.0
0,70,20,0,4.079747280880851,0.8,SSP2,2072.0
0,40,100,0,3.3295870128626355,0.8,SSP2,2012.0
0,0,-60,-100,5.727148756971445,0.2,SSP2,2029.0
0,-90,0,-80,3.851314222728049,0.2,SSP2,2026.0
0,100,-50,0,5.634864929131137,0.8,SSP2,2079.0
0,-20,0,90,3.6096393762807266,0.8,SSP2,2074.0
0,0,60,-10,3.62598984433304,0.2,SSP2,2016.0
0,70,-40,0,5.42286092106314,0.8,SSP2,2083.0
0,0,0,-30,4.561038132401053,0.2,SSP2,2025.0
0,0,10,-80,5.860895335665528,0.8,SSP2,2060.0
0,30,0,60,3.3295870128626355,0.2,SSP2,2012.0
0,10,40,0,3.5628549730273527,0.2,SSP2,2039.0
0,-80,-30,0,4.787398578509509,0.8,SSP2,2082.0
0,60,0,70,3.91097035010601,0.8,SSP2,2072.0
0,-70,0,80,3.3295870128626355,0.2,SSP2,2012.0
0,-30,-10,0,4.719283205151768,0.8,SSP2,2070.0
0,0,100,30,3.3295870128626355,0.2,SSP2,2012.0
0,-100,-100,0,3.3295870128626355,0.2,SSP2,2012.0
0,-10,0,-20,4.7187718507737895,0.8,SSP2,2071.0
0,0,100,20,3.3295870128626355,0.2,SSP2,2012.0
0,0,-50,60,3.7969071213497454,0.2,SSP2,2030.0
0,0,50,20,3.3295870128626355,0.2,SSP2,2012.0
0,30,100,0,3.3295870128626355,0.2,SSP2,2012.0
0,-60,100,0,3.3295870128626355,0.2,SSP2,2012.0
0,0,90,-60,4.267367741779424,0.8,SSP2,2046.0
0,80,60,0,3.568782061524732,0.8,SSP2,2059.0
0,0,-50,70,3.7120817456552473,0.2,SSP2,2031.0
0,90,70,0,3.403242723380004,0.2,SSP2,2016.0
0,-20,0,50,4.024917239903727,0.8,SSP2,2074.0
0,-50,-40,0,4.1471683085146385,0.2,SSP2,2043.0
0,-90,0,-40,3.711542470434064,0.2,SSP2,2030.0
0,40,0,-20,4.750466896904622,0.8,SSP2,2068.0
0,0,-40,-90,5.508880214465221,0.2,SSP2,2028.0
0,-100,0,-60,3.3295870128626355,0.2,SSP2,2012.0
0,0,-40,-80,5.433012077619806,0.2,SSP2,2028.0
0,0,10,50,3.3295870128626355,0.2,SSP2,2012.0
0,0,-30,-30,5.403057812597568,0.8,SSP2,2071.0
0,-50,0,10,4.393157506883074,0.8,SSP2,2076.0
0,90,0,-60,5.094285122662249,0.2,SSP2,2022.0
0,0,70,-100,5.02389111013542,0.8,SSP2,2058.0
0,0,-30,-20,5.291655796069483,0.8,SSP2,2071.0
0,-80,0,90,3.3295870128626355,0.2,SSP2,2012.0
0,0,40,-50,4.290464331897146,0.2,SSP2,2032.0
0,0,80,10,3.3295870128626355,0.8,SSP2,2012.0
0,70,90,0,3.3295870128626355,0.2,SSP2,2012.0
0,60,80,0,3.380067258085328,0.8,SSP2,2017.0
0,10,0,30,4.220156801798708,0.8,SSP2,2072.0
0,60,-10,0,4.737122417204269,0.8,SSP2,2062.0
0,90,0,60,3.99936744253044,0.8,SSP2,2073.0
0,80,-90,0,4.638043216944482,0.2,SSP2,2017.0
0,-90,0,70,3.6080192514958935,0.8,SSP2,2080.0
0,0,80,-70,4.539729325752716,0.8,SSP2,2061.0
0,0,40,30,3.3295870128626355,0.2,SSP2,2012.0
0,-10,0,20,4.3259672344497,0.8,SSP2,2070.0
0,80,0,80,3.3295870128626355,0.2,SSP2,2012.0
0,0,-20,10,3.983110987384536,0.2,SSP2,2034.0
0,100,0,20,4.3276124186016345,0.8,SSP2,2062.0
0,90,-70,0,5.793941262500894,0.8,SSP2,2090.0
0,-70,0,-10,3.842301589512185,0.2,SSP2,2050.0
0,20,0,-10,4.169159210239413,0.2,SSP2,2024.0
0,-20,0,-100,6.209306811443528,0.8,SSP2,2068.0
0,-10,-100,0,5.933814825393933,0.8,SSP2,2084.0
0,0,-100,70,3.9753834937878536,0.2,SSP2,2024.0
0,80,0,-90,5.392053783581987,0.2,SSP2,2022.0
0,-60,70,0,3.3295870128626355,0.2,SSP2,2012.0
0,20,-50,0,5.5991450353494026,0.8,SSP2,2074.0
0,0,10,-30,4.444492181737995,0.2,SSP2,2027.0
0,-70,60,0,3.5963532350819176,0.8,SSP2,2050.0
0,0,-80,100,3.6957430502263833,0.2,SSP2,2029.0
0,-20,0,-30,4.4939908090966965,0.2,SSP2,2028.0
0,70,0,-30,4.694545638867948,0.2,SSP2,2026.0
0,20,0,40,4.130051357069987,0.8,SSP2,2073.0
0,0,-40,0,5.447156996259683,0.8,SSP2,2077.0
0,0,0,40,3.3761171352160804,0.2,SSP2,2043.0
0,-20,20,0,3.6856312154751216,0.2,SSP2,2035.0
0,0,50,-40,4.00482268333465,0.2,SSP2,2021.0
0,-30,30,0,3.9115563339389716,0.8,SSP2,2047.0
0,-70,-50,0,5.3515015144566265,0.8,SSP2,2084.0
0,-90,80,0,3.6199869419805246,0.8,SSP2,2055.0
0,70,0,90,3.3295870128626355,0.2,SSP2,2012.0
0,-80,90,0,3.3295870128626355,0.2,SSP2,2012.0
0,-40,40,0,3.77484057737458,0.8,SSP2,2062.0
0,0,-40,-50,6.027514664896097,0.8,SSP2,2045.0
0,-60,0,60,3.8302897463253855,0.8,SSP2,2073.0
0,-50,50,0,3.3656367574086272,0.2,SSP2,2020.0
0,0,-40,-40,5.648573405219353,0.8,SSP2,2033.0
0,0,60,70,3.3295870128626355,0.2,SSP2,2012.0
0,-30,0,70,3.3295870128626355,0.2,SSP2,2012.0
0,-80,0,-70,4.075033372876577,0.2,SSP2,2029.0
0,0,0,80,3.3295870128626355,0.2,SSP2,2012.0
0,20,0,80,3.811659829205813,0.8,SSP2,2077.0
0,0,-90,10,5.821156380568555,0.8,SSP2,2085.0
0,70,0,50,3.3703206395830825,0.2,SSP2,2032.0
0,0,30,-70,4.626438218618502,0.2,SSP2,2026.0
0,0,-60,-60,5.4636018808210185,0.2,SSP2,2025.0
0,0,40,100,3.3295870128626355,0.8,SSP2,2012.0
0,80,-20,0,4.950777347032426,0.8,SSP2,2070.0
0,0,-60,-70,5.524248696353187,0.2,SSP2,2025.0
0,80,0,40,3.469467900165952,0.2,SSP2,2031.0
0,0,-70,90,3.698624009699761,0.2,SSP2,2029.0
0,0,-70,80,3.7670077299406026,0.2,SSP2,2029.0
0,-80,20,0,4.068592249799661,0.8,SSP2,2071.0
0,-90,30,0,3.332201766742601,0.2,SSP2,2014.0
0,-30,80,0,3.3295870128626355,0.2,SSP2,2012.0
0,-40,0,30,3.3295870128626355,0.2,SSP2,2012.0
0,0,-30,100,4.580671990116789,0.8,SSP2,2077.0
0,0,-90,-100,7.4999482889578655,0.8,SSP2,2066.0
0,50,-50,0,4.439376363420656,0.2,SSP2,2022.0
0,-20,90,0,3.3480858163395624,0.8,SSP2,2022.0
0,80,0,-50,4.97975365596452,0.2,SSP2,2023.0
0,-50,0,-30,5.088683841787638,0.8,SSP2,2054.0
0,50,0,-10,4.666465791505342,0.8,SSP2,2059.0
0,0,50,90,3.3295870128626355,0.8,SSP2,2012.0
0,-100,0,-30,3.3295870128626355,0.2,SSP2,2012.0
0,0,-20,-10,4.2775190184143375,0.2,SSP2,2031.0
0,0,-40,40,5.090520608410526,0.8,SSP2,2073.0
0,50,20,0,3.765706317352319,0.2,SSP2,2025.0
0,40,30,0,3.893238581027024,0.8,SSP2,2055.0
0,40,0,-70,5.841554628601874,0.8,SSP2,2056.0
0,-40,0,-50,5.487191476947813,0.8,SSP2,2057.0
0,100,0,-80,5.328540729876184,0.2,SSP2,2024.0
0,-90,-50,0,4.880764306339324,0.8,SSP2,2083.0
0,0,-40,50,5.040493049871485,0.8,SSP2,2079.0
0,0,10,-60,4.7289677798760845,0.2,SSP2,2028.0
0,90,0,-30,4.725246492815222,0.2,SSP2,2024.0
0,-50,0,40,4.023617105259391,0.8,SSP2,2079.0
0,-20,-70,0,5.815124575537353,0.8,SSP2,2083.0
0,0,80,-20,3.718435271564148,0.8,SSP2,2052.0
0,10,0,60,3.976060887161353,0.8,SSP2,2070.0
0,30,40,0,3.74745400222964,0.8,SSP2,2037.0
0,0,40,60,3.3295870128626355,0.2,SSP2,2012.0
0,20,50,0,3.485296361211084,0.2,SSP2,2024.0
0,90,0,30,4.226342326768108,0.8,SSP2,2063.0
0,-40,-20,0,4.001305034618664,0.2,SSP2,2044.0
0,10,-20,0,4.1238805973046055,0.2,SSP2,2030.0
0,60,0,20,4.3576994829569315,0.8,SSP2,2066.0
0,70,10,0,4.301188120095032,0.8,SSP2,2067.0
0,90,-100,0,5.976096390463676,0.8,SSP2,2080.0
0,60,-90,0,4.640843179602132,0.2,SSP2,2018.0
0,-30,-90,0,4.58237608168363,0.2,SSP2,2027.0
0,100,0,100,3.629786475959313,0.8,SSP2,2067.0
0,0,70,80,3.3295870128626355,0.8,SSP2,2012.0
0,-100,20,0,3.3295870128626355,0.2,SSP2,2012.0
0,-30,0,-90,4.988035247754144,0.2,SSP2,2034.0
0,60,0,-90,5.353454841362332,0.2,SSP2,2023.0
0,10,70,0,3.3713436941265607,0.2,SSP2,2020.0
0,0,20,-80,5.6882777965470925,0.8,SSP2,2054.0
0,10,0,-50,5.482388239892755,0.8,SSP2,2058.0
0,-10,0,-70,5.801786355058103,0.8,SSP2,2061.0
0,0,50,-10,3.6691570347885976,0.2,SSP2,2017.0
0,0,90,50,3.3295870128626355,0.8,SSP2,2012.0
0,-90,0,-10,3.4238676952203835,0.2,SSP2,2028.0
0,70,-70,0,5.775140482210115,0.8,SSP2,2089.0
0,100,-60,0,5.727906608178617,0.8,SSP2,2089.0
0,0,-50,-100,5.649901067695142,0.2,SSP2,2027.0
0,-100,90,0,4.131317331288343,0.8,SSP2,2081.0
0,10,-90,0,5.87198880552042,0.8,SSP2,2085.0
0,-70,0,10,3.4184188966862448,0.2,SSP2,2053.0
0,0,100,100,3.3295870128626355,0.2,SSP2,2012.0
0,-30,-20,0,4.909175933369236,0.8,SSP2,2072.0
0,-30,0,0,3.8392654633758374,0.2,SSP2,2032.0
0,0,30,-20,4.041504482240105,0.2,SSP2,2033.0
0,-20,0,0,3.863463744394721,0.2,SSP2,2029.0
0,0,-60,70,3.7795335631409097,0.2,SSP2,2029.0
0,90,40,0,3.626833150035364,0.2,SSP2,2029.0
0,0,0,-60,4.869938732554201,0.2,SSP2,2031.0
0,-50,-70,0,4.387690540185743,0.2,SSP2,2037.0
0,0,-60,60,3.8612404759684833,0.2,SSP2,2028.0
0,0,60,20,3.3295870128626355,0.2,SSP2,2012.0
0,80,50,0,3.662751047014883,0.8,SSP2,2040.0
0,40,80,0,3.3433102918838404,0.2,SSP2,2017.0
0,30,0,30,3.526577912668307,0.2,SSP2,2037.0
0,10,0,-90,6.14487705349322,0.8,SSP2,2062.0
0,60,0,-50,4.9443452679946445,0.2,SSP2,2025.0
0,-30,0,-50,4.619586607656256,0.2,SSP2,2028.0
0,0,90,0,3.336365077442038,0.8,SSP2,2020.0
0,50,90,0,3.3335302253364345,0.8,SSP2,2017.0
0,0,40,-100,5.470013459565897,0.8,SSP2,2057.0
0,50,0,0,4.594678035281293,0.8,SSP2,2067.0
0,-50,0,80,3.669649051205913,0.8,SSP2,2074.0
0,0,20,50,3.3295870128626355,0.2,SSP2,2012.0
0,40,0,0,4.596374637058882,0.8,SSP2,2068.0
0,-40,0,-90,6.05879742240974,0.8,SSP2,2068.0
0,0,-70,-80,5.643937659362638,0.2,SSP2,2029.0
0,100,0,-40,4.876696880172052,0.2,SSP2,2023.0
0,0,90,-80,4.0282349680270935,0.2,SSP2,2017.0
0,40,0,70,3.3295870128626355,0.2,SSP2,2012.0
0,0,-70,-90,5.718602660338802,0.2,SSP2,2028.0
0,30,0,-70,5.078230575284738,0.2,SSP2,2027.0
0,-60,0,-70,4.5092849172685465,0.2,SSP2,2035.0
0,0,-90,-10,5.950344376144557,0.8,SSP2,2083.0
0,90,0,-100,5.479882905458004,0.2,SSP2,2020.0
0,-80,-100,0,4.216893946997547,0.2,SSP2,2061.0
0,-40,-90,0,5.938770684253466,0.8,SSP2,2085.0
0,60,-20,0,4.955598339586869,0.8,SSP2,2070.0
0,0,-100,-10,4.805719546166304,0.2,SSP2,2021.0
0,0,70,-50,3.9366431306238487,0.2,SSP2,2018.0
