,scenario,f,region,year,type,land,xi
728,SSP2,0.2,Asia,2047,projections,1318314041.069693,0.5669899275615773
729,SSP2,0.4,Asia,2047,projections,1339818992.6867943,0.599127170524888
730,SSP2,0.6,Asia,2047,projections,1361517842.1779518,0.6307752229936633
731,SSP2,0.8,Asia,2047,projections,1410195505.9844408,0.6605562862742324
732,SSP2,0.2,Europe,2047,projections,613274296.7103267,0.29001257905444044
733,SSP2,0.4,Europe,2047,projections,614004062.4759897,0.3087081823820384
734,SSP2,0.6,Europe,2047,projections,603553661.0436466,0.335247639967197
735,SSP2,0.8,Europe,2047,projections,583591278.5425047,0.37944459199357383
736,SSP2,0.2,Oceania,2047,projections,58382550.286676005,0.2757965314671994
737,SSP2,0.4,Oceania,2047,projections,58516351.87650612,0.2932741506209617
738,SSP2,0.6,Oceania,2047,projections,58916262.840712205,0.31214424039860467
739,SSP2,0.8,Oceania,2047,projections,60262653.52719332,0.33049592678279976
740,SSP2,0.2,Africa,2048,projections,1038886521.1798365,0.3249670495302517
741,SSP2,0.4,Africa,2048,projections,1171963539.3994823,0.3303491186460798
742,SSP2,0.6,Africa,2048,projections,1304924416.5842159,0.3375940573758368
743,SSP2,0.8,Africa,2048,projections,1474283934.6058483,0.34963480541183406
744,SSP2,0.2,Americas,2048,projections,760811700.7587603,0.23562876254496656
745,SSP2,0.4,Americas,2048,projections,791464035.8706084,0.24199719689260007
746,SSP2,0.6,Americas,2048,projections,829350165.8494582,0.25089276440893427
747,SSP2,0.8,Americas,2048,projections,891656395.1693603,0.26610760555010654
748,SSP2,0.2,Asia,2048,projections,1309933053.4171867,0.5672001305742812
749,SSP2,0.4,Asia,2048,projections,1336610164.1102362,0.6010826511951044
750,SSP2,0.6,Asia,2048,projections,1358456344.1746135,0.6326048100940694
751,SSP2,0.8,Asia,2048,projections,1408585175.9112184,0.6611746847002221
752,SSP2,0.2,Europe,2048,projections,610153593.5200397,0.2915146243627386
753,SSP2,0.4,Europe,2048,projections,611836068.6758071,0.3118945064023665
754,SSP2,0.6,Europe,2048,projections,601992916.1683921,0.3401170237104769
755,SSP2,0.8,Europe,2048,projections,581693924.3064557,0.38653846467547043
756,SSP2,0.2,Oceania,2048,projections,57424775.52583158,0.28035868936667685
757,SSP2,0.4,Oceania,2048,projections,57552984.60448311,0.2989924842030659
758,SSP2,0.6,Oceania,2048,projections,57972284.930351436,0.31786133567050695
759,SSP2,0.8,Oceania,2048,projections,59366550.032712884,0.33521033814927925
760,SSP2,0.2,Africa,2049,projections,1039208700.1331978,0.32398642997854105
761,SSP2,0.4,Africa,2049,projections,1179780045.946535,0.3297612062124192
762,SSP2,0.6,Africa,2049,projections,1323346174.3134441,0.33733053611564834
763,SSP2,0.8,Africa,2049,projections,1493446738.7606347,0.3498384003195382
764,SSP2,0.2,Americas,2049,projections,755476192.3630877,0.23562232991684479
765,SSP2,0.4,Americas,2049,projections,787129418.2881644,0.24258055324709354
766,SSP2,0.6,Americas,2049,projections,826107409.7910905,0.2520755789777593
767,SSP2,0.8,Americas,2049,projections,888862305.9000869,0.2682171444687108
768,SSP2,0.2,Asia,2049,projections,1301894204.7387564,0.567045996401526
769,SSP2,0.4,Asia,2049,projections,1333544661.8079474,0.6028133701866715
770,SSP2,0.6,Asia,2049,projections,1355551142.5479355,0.6341378565821941
771,SSP2,0.8,Asia,2049,projections,1406994942.7050922,0.6615127305955614
772,SSP2,0.2,Europe,2049,projections,607172225.3026509,0.2928794501807586
773,SSP2,0.4,Europe,2049,projections,609747925.1230055,0.3150990216657433
774,SSP2,0.6,Europe,2049,projections,599140324.6866435,0.3450496059223033
775,SSP2,0.8,Europe,2049,projections,579950129.8592196,0.3936110400507477
776,SSP2,0.2,Oceania,2049,projections,56483613.510130525,0.28477202396277035
777,SSP2,0.4,Oceania,2049,projections,56603545.77796588,0.3046277137068369
778,SSP2,0.6,Oceania,2049,projections,57041555.59724608,0.3233929910456375
779,SSP2,0.8,Oceania,2049,projections,58482534.83786034,0.33972881749618195
780,SSP2,0.2,Africa,2050,projections,1040112947.9711263,0.3229817729990256
781,SSP2,0.4,Africa,2050,projections,1187586288.550246,0.3291667016625673
782,SSP2,0.6,Africa,2050,projections,1342356039.3940346,0.3370748713128006
783,SSP2,0.8,Africa,2050,projections,1512950299.4056642,0.3500465406230481
784,SSP2,0.2,Americas,2050,projections,750296437.1058513,0.2355808581484485
785,SSP2,0.4,Americas,2050,projections,782882492.0926071,0.24316854138284383
786,SSP2,0.6,Americas,2050,projections,822835256.4834384,0.2533027911881557
787,SSP2,0.8,Americas,2050,projections,885969698.7021267,0.2703937460381784
788,SSP2,0.2,Asia,2050,projections,1294207269.2662811,0.5665703611865535
789,SSP2,0.4,Asia,2050,projections,1330739243.959467,0.6042883558344524
790,SSP2,0.6,Asia,2050,projections,1352776200.7251318,0.6353957524294312
791,SSP2,0.8,Asia,2050,projections,1405380681.5881088,0.6616133301523216
792,SSP2,0.2,Europe,2050,projections,604311045.5980927,0.2941182808953315
793,SSP2,0.4,Europe,2050,projections,607597544.7714301,0.3182843020522254
794,SSP2,0.6,Europe,2050,projections,596320855.3537309,0.3500358571696652
795,SSP2,0.8,Europe,2050,projections,578346300.5874957,0.4006433344786764
796,SSP2,0.2,Oceania,2050,projections,55558025.650206484,0.2890517473462953
797,SSP2,0.4,Oceania,2050,projections,55668170.67691059,0.31015090003272006
798,SSP2,0.6,Oceania,2050,projections,56123501.22477464,0.3287429208744302
799,SSP2,0.8,Oceania,2050,projections,57609873.23641178,0.3440870247824905
800,SSP2,0.2,Africa,2051,projections,1041352359.898899,0.3219553464132817
801,SSP2,0.4,Africa,2051,projections,1195547237.9532075,0.3285649218770929
802,SSP2,0.6,Africa,2051,projections,1360978151.4040484,0.3368261809948144
803,SSP2,0.8,Africa,2051,projections,1532334133.2133944,0.3502583257978045
804,SSP2,0.2,Americas,2051,projections,745264202.7124827,0.2355072593942864
805,SSP2,0.4,Americas,2051,projections,778718854.1382943,0.24376167479508526
806,SSP2,0.6,Americas,2051,projections,819527705.0868249,0.2545761379890553
807,SSP2,0.8,Americas,2051,projections,882977601.4017581,0.2726386335192707
808,SSP2,0.2,Asia,2051,projections,1286832055.841537,0.565810269615873
809,SSP2,0.4,Asia,2051,projections,1328262562.0513477,0.6055302218508044
810,SSP2,0.6,Asia,2051,projections,1350098076.1933665,0.6364042852886876
811,SSP2,0.8,Asia,2051,projections,1403705775.4594924,0.6615135903917658
812,SSP2,0.2,Europe,2051,projections,601555090.8472272,0.29524124363243437
813,SSP2,0.4,Europe,2051,projections,604939235.7524065,0.3214498806908404
814,SSP2,0.6,Europe,2051,projections,593541958.2406169,0.35507152303303974
815,SSP2,0.8,Europe,2051,projections,576872143.9640912,0.40761516097457323
816,SSP2,0.2,Oceania,2051,projections,54647229.24885231,0.29321192397747065
817,SSP2,0.4,Oceania,2051,projections,54746334.79415599,0.31556577107218237
818,SSP2,0.6,Oceania,2051,projections,55217626.07074624,0.33392075584188535
819,SSP2,0.8,Oceania,2051,projections,56748051.80419928,0.3483177581334256
820,SSP2,0.2,Africa,2052,projections,1042928302.8697705,0.32091135374114804
821,SSP2,0.4,Africa,2052,projections,1202662810.8831391,0.32795628706554847
822,SSP2,0.6,Africa,2052,projections,1373955440.0692735,0.3365765713060811
823,SSP2,0.8,Africa,2052,projections,1551583165.06767,0.3504740972535006
824,SSP2,0.2,Americas,2052,projections,740369582.777179,0.23540391322210463
825,SSP2,0.4,Americas,2052,projections,774640494.1746414,0.2443587500838397
826,SSP2,0.6,Americas,2052,projections,816215053.4252528,0.25588474709462494
827,SSP2,0.8,Americas,2052,projections,879889413.7827505,0.2749520212681987
828,SSP2,0.2,Asia,2052,projections,1279739287.8365388,0.5647956580652036
829,SSP2,0.4,Asia,2052,projections,1324037834.0160713,0.6065533673945501
830,SSP2,0.6,Asia,2052,projections,1347550447.8974597,0.6371632562411765
831,SSP2,0.8,Asia,2052,projections,1401943832.724247,0.6612441910220386
832,SSP2,0.2,Europe,2052,projections,598893126.2765818,0.296256225623682
833,SSP2,0.4,Europe,2052,projections,602374881.7740006,0.32458937554558975
834,SSP2,0.6,Europe,2052,projections,590835146.980671,0.3601132663062591
835,SSP2,0.8,Europe,2052,projections,575528322.1098241,0.4145034116631902
836,SSP2,0.2,Oceania,2052,projections,53749562.356340304,0.2972658090224481
837,SSP2,0.4,Oceania,2052,projections,53836671.305294335,0.32087463121502113
838,SSP2,0.6,Oceania,2052,projections,54323115.748093784,0.33892557175952537
839,SSP2,0.8,Oceania,2052,projections,55895616.81413688,0.3524515769936159
840,SSP2,0.2,Africa,2053,projections,1044850178.661494,0.3198542637536822
841,SSP2,0.4,Africa,2053,projections,1208651071.4787493,0.32733226500383894
842,SSP2,0.6,Africa,2053,projections,1386935798.0856512,0.33632180051955896
843,SSP2,0.8,Africa,2053,projections,1570698261.9542122,0.35069455530126115
844,SSP2,0.2,Americas,2053,projections,735607964.9410273,0.23527311435904535
845,SSP2,0.4,Americas,2053,projections,770687378.163612,0.24494593207904777
846,SSP2,0.6,Americas,2053,projections,812917298.0396231,0.25722121217453636
847,SSP2,0.8,Americas,2053,projections,876709289.6995268,0.2773341001571211
848,SSP2,0.2,Asia,2053,projections,1272906466.421251,0.5635527961620154
849,SSP2,0.4,Asia,2053,projections,1317605697.769105,0.6073284512120292
850,SSP2,0.6,Asia,2053,projections,1345100036.4792795,0.6376850483315699
851,SSP2,0.8,Asia,2053,projections,1400072801.6807978,0.6608315492716496
852,SSP2,0.2,Europe,2053,projections,596311428.3244176,0.29717046506346684
853,SSP2,0.4,Europe,2053,projections,599946968.5751922,0.32765679036456297
854,SSP2,0.6,Europe,2053,projections,588222651.8730808,0.3651292025919575
855,SSP2,0.8,Europe,2053,projections,574317759.5288913,0.42128546323935695
856,SSP2,0.2,Oceania,2053,projections,52862053.14674908,0.30122599881983037
857,SSP2,0.4,Oceania,2053,projections,52937215.682999216,0.326055875402126
858,SSP2,0.6,Oceania,2053,projections,53437548.266907625,0.34376729587794785
859,SSP2,0.8,Oceania,2053,projections,55049707.12176724,0.3565161403357706
860,SSP2,0.2,Africa,2054,projections,1047126783.494395,0.3187882764865031
861,SSP2,0.4,Africa,2054,projections,1214839632.4933014,0.3266941982193029
862,SSP2,0.6,Africa,2054,projections,1399918280.601105,0.33606350119171824
863,SSP2,0.8,Africa,2054,projections,1589681307.2572608,0.3509203169507947
864,SSP2,0.2,Americas,2054,projections,730835217.969246,0.23511720378120757
865,SSP2,0.4,Americas,2054,projections,766861708.1352372,0.24552190225629555
866,SSP2,0.6,Americas,2054,projections,809632398.0862812,0.25858602226227395
867,SSP2,0.8,Americas,2054,projections,873441325.8336656,0.2797851229533675
868,SSP2,0.2,Asia,2054,projections,1266316048.6662316,0.5621055896308883
869,SSP2,0.4,Asia,2054,projections,1311355238.6775038,0.6078754159652151
870,SSP2,0.6,Asia,2054,projections,1342606068.145416,0.6379972371970317
871,SSP2,0.8,Asia,2054,projections,1398074046.2866971,0.6602985072194302
872,SSP2,0.2,Europe,2054,projections,593829994.8822789,0.29799135342204935
873,SSP2,0.4,Europe,2054,projections,597662034.4203935,0.3306462044853287
874,SSP2,0.6,Europe,2054,projections,585706691.0917473,0.37011197228983594
875,SSP2,0.8,Europe,2054,projections,573243212.5981934,0.42794013545798254
876,SSP2,0.2,Oceania,2054,projections,51989322.88687639,0.30510443190747555
877,SSP2,0.4,Oceania,2054,projections,52052745.41237686,0.3311183619047683
878,SSP2,0.6,Oceania,2054,projections,52565714.21496892,0.3484665182205423
879,SSP2,0.8,Oceania,2054,projections,54215354.50355766,0.36053585793239545
880,SSP2,0.2,Africa,2055,projections,1049771597.7993503,0.3177162468725844
881,SSP2,0.4,Africa,2055,projections,1221228161.6688168,0.32604526573110076
882,SSP2,0.6,Africa,2055,projections,1412901622.8908339,0.33580331928802115
883,SSP2,0.8,Africa,2055,projections,1608535227.867268,0.3511519216396708
884,SSP2,0.2,Americas,2055,projections,725526887.0693663,0.2349371436918744
885,SSP2,0.4,Americas,2055,projections,762835237.7074428,0.24608802056756846
886,SSP2,0.6,Americas,2055,projections,806357887.9400815,0.2599799181230446
887,SSP2,0.8,Americas,2055,projections,870089636.5319371,0.28230538570787983
888,SSP2,0.2,Asia,2055,projections,1259961994.5118089,0.5604679454882799
889,SSP2,0.4,Asia,2055,projections,1305254735.7213516,0.6082211738579015
890,SSP2,0.6,Asia,2055,projections,1340195472.023003,0.6381251199248914
891,SSP2,0.8,Asia,2055,projections,1395921649.7183483,0.6596647348462173
892,SSP2,0.2,Europe,2055,projections,591451579.6826469,0.29872173334507107
893,SSP2,0.4,Europe,2055,projections,595519744.2552291,0.33356015109842885
894,SSP2,0.6,Europe,2055,projections,583289303.1963658,0.3750549674215131
895,SSP2,0.8,Europe,2055,projections,572307395.5493652,0.4344477577779772
896,SSP2,0.2,Oceania,2055,projections,51131427.83660173,0.30890805430854673
897,SSP2,0.4,Oceania,2055,projections,51183202.432372384,0.3360763325848822
898,SSP2,0.6,Oceania,2055,projections,51707671.512101844,0.3530435157499475
899,SSP2,0.8,Oceania,2055,projections,53392713.58756144,0.3645320217008995
900,SSP2,0.2,Africa,2056,projections,1051975956.7153358,0.3166408703396938
901,SSP2,0.4,Africa,2056,projections,1227124064.7283092,0.32538759365811587
902,SSP2,0.6,Africa,2056,projections,1424877500.6358154,0.33554193694406503
903,SSP2,0.8,Africa,2056,projections,1625905077.9839807,0.3513882343711756
904,SSP2,0.2,Americas,2056,projections,720367038.9191248,0.2347341813217925
905,SSP2,0.4,Americas,2056,projections,758892272.2035757,0.2466447240401757
906,SSP2,0.6,Americas,2056,projections,803094269.6984456,0.2614026609325908
907,SSP2,0.8,Americas,2056,projections,866663627.6390878,0.28489300412308977
908,SSP2,0.2,Asia,2056,projections,1253844357.9581983,0.5586536882515064
909,SSP2,0.4,Asia,2056,projections,1299287897.2732704,0.6083868895578028
910,SSP2,0.6,Asia,2056,projections,1337857992.8518155,0.6380899186002207
911,SSP2,0.8,Asia,2056,projections,1393621140.2179077,0.6589455630237359
912,SSP2,0.2,Europe,2056,projections,589175548.8431543,0.2993649340021296
913,SSP2,0.4,Europe,2056,projections,593519554.7635508,0.3363980989304044
914,SSP2,0.6,Europe,2056,projections,580971470.2933949,0.37994864516194654
915,SSP2,0.8,Europe,2056,projections,570952044.8337891,0.44078521929154635
916,SSP2,0.2,Oceania,2056,projections,50288058.95530364,0.31264408037807473
917,SSP2,0.4,Oceania,2056,projections,50328243.78849785,0.3409418195056426
918,SSP2,0.6,Oceania,2056,projections,50863169.85814564,0.3575170897154208
919,SSP2,0.8,Oceania,2056,projections,52581652.780129634,0.36852234002643364
920,SSP2,0.2,Africa,2057,projections,1053082216.7085019,0.31556159729309236
921,SSP2,0.4,Africa,2057,projections,1232929063.550615,0.3247218712852259
922,SSP2,0.6,Africa,2057,projections,1436426029.057246,0.33527791955396935
923,SSP2,0.8,Africa,2057,projections,1642608003.9764466,0.35162388236362574
924,SSP2,0.2,Americas,2057,projections,715358965.7217348,0.23450642216260537
925,SSP2,0.4,Americas,2057,projections,755051176.9881659,0.24719150279736712
926,SSP2,0.6,Americas,2057,projections,799848717.8213379,0.26285173350214175
927,SSP2,0.8,Americas,2057,projections,863186617.5294745,0.28754021625915266
928,SSP2,0.2,Asia,2057,projections,1247986022.5588586,0.5566579311257426
929,SSP2,0.4,Asia,2057,projections,1293442927.5009012,0.6083886330567457
930,SSP2,0.6,Asia,2057,projections,1335592282.209302,0.6379075097870683
931,SSP2,0.8,Asia,2057,projections,1391198843.6794217,0.658150131486489
932,SSP2,0.2,Europe,2057,projections,586992942.6664792,0.2999152540479315
933,SSP2,0.4,Europe,2057,projections,591649336.4696826,0.33915785710717694
934,SSP2,0.6,Europe,2057,projections,578744128.5805717,0.38477872328270385
935,SSP2,0.8,Europe,2057,projections,569104754.6784322,0.4469206601897944
936,SSP2,0.2,Oceania,2057,projections,49457860.77410012,0.3163099068879612
937,SSP2,0.4,Oceania,2057,projections,49486296.36180003,0.3457253192350331
938,SSP2,0.6,Oceania,2057,projections,50030750.77996832,0.3619042633724799
939,SSP2,0.8,Oceania,2057,projections,51780893.035848945,0.37252048287612793
940,SSP2,0.2,Africa,2058,projections,1054554167.542496,0.31448000844628055
941,SSP2,0.4,Africa,2058,projections,1238925147.8982325,0.32404989839648224
942,SSP2,0.6,Africa,2058,projections,1447963598.5462558,0.3350117845140598
943,SSP2,0.8,Africa,2058,projections,1659223269.5587766,0.35185838108122286
944,SSP2,0.2,Americas,2058,projections,710499736.4502115,0.23425497644959944
945,SSP2,0.4,Americas,2058,projections,751307992.0691268,0.24772967105293842
946,SSP2,0.6,Americas,2058,projections,796621067.1307876,0.2643275486639698
947,SSP2,0.8,Americas,2058,projections,859666222.3106858,0.29024610015981406
948,SSP2,0.2,Asia,2058,projections,1242389404.5786526,0.5544920178888784
949,SSP2,0.4,Asia,2058,projections,1287703169.6228228,0.6082459887298431
950,SSP2,0.6,Asia,2058,projections,1333384457.632097,0.6375959354344447
951,SSP2,0.8,Asia,2058,projections,1388651232.4631164,0.6572902228625885
952,SSP2,0.2,Europe,2058,projections,584886241.3620211,0.3003768767445561
953,SSP2,0.4,Europe,2058,projections,589888742.0982866,0.3418434604173117
954,SSP2,0.6,Europe,2058,projections,576588218.5233837,0.3895404240696101
955,SSP2,0.8,Europe,2058,projections,567348957.7131011,0.4528425712392674
956,SSP2,0.2,Oceania,2058,projections,48639069.04958282,0.31991178055296626
957,SSP2,0.4,Oceania,2058,projections,48655518.4731743,0.350440071911398
958,SSP2,0.6,Oceania,2058,projections,49208639.668197036,0.3662232870346942
959,SSP2,0.8,Oceania,2058,projections,50988672.15368782,0.37654072911655173
960,SSP2,0.2,Africa,2059,projections,1056302139.4415224,0.31339849050972796
961,SSP2,0.4,Africa,2059,projections,1245089550.679778,0.3233733429433036
962,SSP2,0.6,Africa,2059,projections,1459466289.1272013,0.3347440476776594
963,SSP2,0.8,Africa,2059,projections,1675732327.062409,0.3520914380746048
964,SSP2,0.2,Americas,2059,projections,705784234.7630032,0.23398209468455675
965,SSP2,0.4,Americas,2059,projections,747659322.5130442,0.2482604197259917
966,SSP2,0.6,Americas,2059,projections,793410827.766404,0.2658304408142789
967,SSP2,0.8,Americas,2059,projections,856109979.072657,0.29300973649290424
968,SSP2,0.2,Asia,2059,projections,1237038724.1840632,0.5521729852713141
969,SSP2,0.4,Asia,2059,projections,1282054524.832689,0.6079761172805973
970,SSP2,0.6,Asia,2059,projections,1331222347.6851594,0.6371710089353015
971,SSP2,0.8,Asia,2059,projections,1385975769.9150934,0.6563757773470853
972,SSP2,0.2,Europe,2059,projections,582836346.5216235,0.30075770692020654
973,SSP2,0.4,Europe,2059,projections,588218214.5698102,0.34445888563117133
974,SSP2,0.6,Europe,2059,projections,574485124.6503378,0.39422941326209043
975,SSP2,0.8,Europe,2059,projections,565323567.4266024,0.458542415916225
976,SSP2,0.2,Oceania,2059,projections,47829999.802617684,0.3234589819988963
977,SSP2,0.4,Oceania,2059,projections,47834247.164896294,0.3550982386879931
978,SSP2,0.6,Oceania,2059,projections,48395229.11400564,0.3704908178435124
979,SSP2,0.8,Oceania,2059,projections,50203382.5526933,0.38059515369544833
980,SSP2,0.2,Africa,2060,projections,1058361327.1746821,0.31231927715494795
981,SSP2,0.4,Africa,2060,projections,1251340811.5745263,0.3226936708620578
982,SSP2,0.6,Africa,2060,projections,1470825583.8425436,0.33447484428882857
983,SSP2,0.8,Africa,2060,projections,1690195700.817287,0.35232159089258624
984,SSP2,0.2,Americas,2060,projections,701207781.7385212,0.23368991091883423
985,SSP2,0.4,Americas,2060,projections,744102557.9466904,0.24878469323537683
986,SSP2,0.6,Americas,2060,projections,789958698.0201902,0.26736005034055477
987,SSP2,0.8,Americas,2060,projections,852529709.2989573,0.2958280709814725
988,SSP2,0.2,Asia,2060,projections,1231954354.1040156,0.5497167829320246
989,SSP2,0.4,Asia,2060,projections,1276480342.2268977,0.6075937317487641
990,SSP2,0.6,Asia,2060,projections,1329097761.619157,0.6366459403433525
991,SSP2,0.8,Asia,2060,projections,1383178837.9088938,0.6554141244610202
992,SSP2,0.2,Europe,2060,projections,580824761.551096,0.301065400230795
993,SSP2,0.4,Europe,2060,projections,586619233.8374577,0.3470076739141378
994,SSP2,0.6,Europe,2060,projections,572405949.9574548,0.3988402093960156
995,SSP2,0.8,Europe,2060,projections,563291930.4501095,0.4640103968723133
996,SSP2,0.2,Oceania,2060,projections,47028536.52032177,0.32696005463166483
997,SSP2,0.4,Oceania,2060,projections,47020989.55896792,0.359710757444681
998,SSP2,0.6,Oceania,2060,projections,47589090.01835691,0.3747216301500772
999,SSP2,0.8,Oceania,2060,projections,49423634.1429085,0.38469316445385726
1000,SSP2,0.2,Africa,2061,projections,1060671359.1871969,0.3112442687441573
1001,SSP2,0.4,Africa,2061,projections,1257584658.3836033,0.32201183322431937
1002,SSP2,0.6,Africa,2061,projections,1481918277.7756045,0.3342033601004022
1003,SSP2,0.8,Africa,2061,projections,1701949288.6487393,0.3525413431120028
1004,SSP2,0.2,Americas,2061,projections,696765816.1632624,0.23338030483454067
1005,SSP2,0.4,Americas,2061,projections,740635911.8919759,0.24930278903612027
1006,SSP2,0.6,Americas,2061,projections,786534670.1792153,0.26891442117847936
1007,SSP2,0.8,Americas,2061,projections,848955677.6087532,0.29868806637208833
1008,SSP2,0.2,Asia,2061,projections,1227142242.419307,0.5471377886432535
1009,SSP2,0.4,Asia,2061,projections,1270962142.9399977,0.6071106266289583
1010,SSP2,0.6,Asia,2061,projections,1327008901.9001143,0.6360311751062919
1011,SSP2,0.8,Asia,2061,projections,1380303210.1020124,0.6544070381634305
1012,SSP2,0.2,Europe,2061,projections,578837657.605287,0.3013066711998938
1013,SSP2,0.4,Europe,2061,projections,585079373.8314852,0.3494914537392831
1014,SSP2,0.6,Europe,2061,projections,569934080.4304327,0.40336369839574227
1015,SSP2,0.8,Europe,2061,projections,561297857.7611861,0.4692212779191608
1016,SSP2,0.2,Oceania,2061,projections,46223556.90688373,0.33042209173478687
1017,SSP2,0.4,Oceania,2061,projections,46214781.47953685,0.3642865478348809
1018,SSP2,0.6,Oceania,2061,projections,46789349.683577046,0.3789280439155059
1019,SSP2,0.8,Oceania,2061,projections,48648874.33953637,0.388838458622844
1020,SSP2,0.2,Africa,2062,projections,1063333395.6243577,0.3101749602372004
1021,SSP2,0.4,Africa,2062,projections,1263969313.2452242,0.32132875836017294
1022,SSP2,0.6,Africa,2062,projections,1492961189.2204933,0.33392940752013905
1023,SSP2,0.8,Africa,2062,projections,1713547926.1779213,0.3527495345048855
1024,SSP2,0.2,Americas,2062,projections,692451411.3634611,0.2330552162902455
1025,SSP2,0.4,Americas,2062,projections,737201690.0844883,0.24981546227535395
1026,SSP2,0.6,Americas,2062,projections,783137727.2361662,0.27049280502537226
1027,SSP2,0.8,Americas,2062,projections,845392764.4255399,0.3015862833517537
1028,SSP2,0.2,Asia,2062,projections,1222290260.7043025,0.5444506903335556
1029,SSP2,0.4,Asia,2062,projections,1265500872.9459045,0.6065391064597949
1030,SSP2,0.6,Asia,2062,projections,1324946223.3931646,0.6353380851262614
1031,SSP2,0.8,Asia,2062,projections,1377351031.5070133,0.6533614916281182
1032,SSP2,0.2,Europe,2062,projections,576876903.1966596,0.3014873965933883
1033,SSP2,0.4,Europe,2062,projections,583601351.2662163,0.35191215479571936
1034,SSP2,0.6,Europe,2062,projections,567495129.2607572,0.4077933965112773
1035,SSP2,0.8,Europe,2062,projections,559342420.4606775,0.474171782109761
1036,SSP2,0.2,Oceania,2062,projections,45425735.17086861,0.3338506172778952
1037,SSP2,0.4,Oceania,2062,projections,45416116.05684497,0.3688330098013952
1038,SSP2,0.6,Oceania,2062,projections,45996579.01626328,0.3831202750087888
1039,SSP2,0.8,Oceania,2062,projections,47879751.211548045,0.3930351033850537
1040,SSP2,0.2,Africa,2063,projections,1066350351.5992568,0.3091120042530156
1041,SSP2,0.4,Africa,2063,projections,1270492107.5919545,0.3206446732554124
1042,SSP2,0.6,Africa,2063,projections,1503948553.9365888,0.3336533275821038
1043,SSP2,0.8,Africa,2063,projections,1724989887.34156,0.3529467164216376
1044,SSP2,0.2,Americas,2063,projections,687947353.2665673,0.2327156773986762
1045,SSP2,0.4,Americas,2063,projections,733283631.6446364,0.25032256949848264
1046,SSP2,0.6,Americas,2063,projections,779763800.6515139,0.2720953879093399
1047,SSP2,0.8,Americas,2063,projections,841839102.6018538,0.3045219256996877
1048,SSP2,0.2,Asia,2063,projections,1217483308.1491513,0.5416650509219965
1049,SSP2,0.4,Asia,2063,projections,1260086806.3839867,0.6058884515570859
1050,SSP2,0.6,Asia,2063,projections,1322885256.0864432,0.6345778234131481
1051,SSP2,0.8,Asia,2063,projections,1374314890.3535295,0.6522849541700615
1052,SSP2,0.2,Europe,2063,projections,574950000.5720414,0.30161026435400456
1053,SSP2,0.4,Europe,2063,projections,582194574.3902466,0.35426882824591244
1054,SSP2,0.6,Europe,2063,projections,565095321.3646672,0.4121253888814554
1055,SSP2,0.8,Europe,2063,projections,557428678.1752405,0.4788654690707139
1056,SSP2,0.2,Oceania,2063,projections,44635900.68031684,0.3372477149656864
1057,SSP2,0.4,Oceania,2063,projections,44625823.11388273,0.3733554532162959
1058,SSP2,0.6,Oceania,2063,projections,45211609.74232471,0.3873072970251391
1059,SSP2,0.8,Oceania,2063,projections,47117133.52648661,0.39728648609896944
1060,SSP2,0.2,Africa,2064,projections,1069726833.3166718,0.30805575987494443
1061,SSP2,0.4,Africa,2064,projections,1277149681.4189792,0.31995997753302624
1062,SSP2,0.6,Africa,2064,projections,1514875118.7136915,0.3333754077767932
1063,SSP2,0.8,Africa,2064,projections,1736273684.2472742,0.35313340225392126
1064,SSP2,0.2,Americas,2064,projections,683124424.953847,0.23236240976178665
1065,SSP2,0.4,Americas,2064,projections,729452148.0727202,0.2508243030432539
1066,SSP2,0.6,Americas,2064,projections,776409074.065385,0.27372228056547565
1067,SSP2,0.8,Americas,2064,projections,838292914.2110415,0.3074940684948474
1068,SSP2,0.2,Asia,2064,projections,1212971078.9655285,0.5387886290286997
1069,SSP2,0.4,Asia,2064,projections,1254710155.868017,0.6051678653995917
1070,SSP2,0.6,Asia,2064,projections,1320819124.9061177,0.6337602563662326
1071,SSP2,0.8,Asia,2064,projections,1371188903.615543,0.6511839449330007
1072,SSP2,0.2,Europe,2064,projections,573065112.6525761,0.3016769114096319
1073,SSP2,0.4,Europe,2064,projections,580867719.4696139,0.356561566405998
1074,SSP2,0.6,Europe,2064,projections,562741058.9228904,0.41635601231080743
1075,SSP2,0.8,Europe,2064,projections,555530469.554983,0.483307304307809
1076,SSP2,0.2,Oceania,2064,projections,43854831.444484666,0.3406142242856994
1077,SSP2,0.4,Oceania,2064,projections,43844643.25478922,0.37785913584075503
1078,SSP2,0.6,Oceania,2064,projections,44435202.210614964,0.39149683310479205
1079,SSP2,0.8,Oceania,2064,projections,46361819.27359461,0.40159496475988293
1080,SSP2,0.2,Africa,2065,projections,1073464617.178852,0.3070070492071612
1081,SSP2,0.4,Africa,2065,projections,1283936271.0391037,0.31927549283167517
1082,SSP2,0.6,Africa,2065,projections,1525207171.282444,0.3330958069497647
1083,SSP2,0.8,Africa,2065,projections,1747397890.749372,0.35331009972226535
1084,SSP2,0.2,Americas,2065,projections,678433270.546141,0.2319968994069491
1085,SSP2,0.4,Americas,2065,projections,725701030.6408026,0.251321638676925
1086,SSP2,0.6,Americas,2065,projections,773070278.2098434,0.2753733748888658
1087,SSP2,0.8,Americas,2065,projections,834752383.8443235,0.31050171451776537
1088,SSP2,0.2,Asia,2065,projections,1207379952.7609658,0.5358332784838854
